ColumnName,ID,Description
CITY_ID,888,JEFFERSON
CITY_ID,889,JEWETT
CITY_ID,890,JOAQUIN
CITY_ID,891,JOHNSON CITY
CITY_ID,892,JOLLY
CITY_ID,894,JONES CREEK
CITY_ID,895,JONESTOWN
CITY_ID,896,JOSEPHINE
CITY_ID,897,JUSTIN
CITY_ID,899,KEMAH
CITY_ID,900,KEMP
CITY_ID,901,KEMPNER
CITY_ID,902,KENDLETON
CITY_ID,903,KENEDY
CITY_ID,904,KENEFICK
CITY_ID,905,KENNARD
CITY_ID,906,KERENS
CITY_ID,907,KINGSBURY
CITY_ID,908,KINGSLAND
CITY_ID,909,KIRBYVILLE
CITY_ID,910,KIRVIN
CITY_ID,911,KNIPPA
CITY_ID,912,KNOLLWOOD
CITY_ID,913,KNOX CITY
CITY_ID,914,KOSSE
CITY_ID,915,KOUNTZE
CITY_ID,916,KRESS
CITY_ID,917,KRUGERVILLE
CITY_ID,918,KRUM
CITY_ID,919,LA BLANCA
CITY_ID,922,LA GRULLA
CITY_ID,924,LA PALOMA
CITY_ID,927,LA PRYOR
CITY_ID,928,LA PUERTA
CITY_ID,930,LA VERNIA
CITY_ID,932,LA VILLA
CITY_ID,933,LA WARD
CITY_ID,936,LADONIA
CITY_ID,938,LAGUNA HEIGHTS
CITY_ID,940,LAGUNA VISTA
CITY_ID,941,LAKE BRIDGEPORT
CITY_ID,943,LAKE CITY
CITY_ID,944,LAKE KIOWA
CITY_ID,945,LAKE TANGLEWOOD
CITY_ID,947,LAKEHILLS
CITY_ID,948,LAKEPORT
CITY_ID,950,LAKESIDE
CITY_ID,951,LAKESIDE CITY
CITY_ID,952,LAKEVIEW
CITY_ID,953,LAKEWOOD VILLAGE
CITY_ID,962,LASARA
CITY_ID,963,LATEXO
CITY_ID,965,LAURELES
CITY_ID,966,LAVON
CITY_ID,967,LAWN
CITY_ID,968,LEAKEY
CITY_ID,969,LEARY
CITY_ID,970,LEFORS
CITY_ID,971,LEONA
CITY_ID,972,LEONARD
CITY_ID,973,LEROY
CITY_ID,974,LEXINGTON
CITY_ID,975,LIBERTY CITY
CITY_ID,976,LIBERTY HILL
CITY_ID,977,LINCOLN PARK
CITY_ID,978,LINDEN
CITY_ID,979,LINDSAY
CITY_ID,980,LIPAN
CITY_ID,981,LIPSCOMB
CITY_ID,982,LITTLE RIVER-ACADEMY
CITY_ID,983,LIVERPOOL
CITY_ID,985,LOCKNEY
CITY_ID,986,LOG CABIN
CITY_ID,987,LOLITA
CITY_ID,989,LOMETA
CITY_ID,990,LONE OAK
CITY_ID,991,LONE STAR
CITY_ID,992,LOPENO
CITY_ID,993,LOPEZVILLE
CITY_ID,994,LORAINE
CITY_ID,995,LORENA
CITY_ID,996,LORENZO
CITY_ID,998,LOS ANGELES
CITY_ID,999,LOS EBANOS
CITY_ID,1000,LOS INDIOS
CITY_ID,1002,LOS YBANEZ
CITY_ID,1004,LOTT
CITY_ID,1005,LOUISE
CITY_ID,1006,LOVELADY
CITY_ID,1007,LOWRY CROSSING
CITY_ID,1008,LOZANO
CITY_ID,1009,LUEDERS
CITY_ID,1010,LYFORD
CITY_ID,1012,MABANK
CITY_ID,1013,MAGNOLIA
CITY_ID,1014,MALAKOFF
CITY_ID,1015,MALONE
CITY_ID,1016,MANOR
CITY_ID,1017,MARATHON
CITY_ID,1018,MARFA
CITY_ID,1019,MARIETTA
CITY_ID,1020,MARION
CITY_ID,1021,MARKHAM
CITY_ID,1022,MARQUEZ
CITY_ID,1023,MARSHALL CREEK
CITY_ID,1024,MART
CITY_ID,1025,MARTINDALE
CITY_ID,1026,MASON
CITY_ID,1027,MATADOR
CITY_ID,1028,MAUD
CITY_ID,1029,MAURICEVILLE
CITY_ID,1030,MAYPEARL
CITY_ID,1031,MCCAMEY
CITY_ID,1032,MCLEAN
CITY_ID,1033,MCLENDON-CHISHOLM
CITY_ID,1034,MCQUEENEY
CITY_ID,1035,MEADOWLAKES
CITY_ID,1037,MEDINA
CITY_ID,1038,MEGARGEL
CITY_ID,1039,MELISSA
CITY_ID,1040,MELVIN
CITY_ID,1041,MEMPHIS
CITY_ID,1042,MENARD
CITY_ID,1043,MERIDIAN
CITY_ID,1044,MERTENS
CITY_ID,1045,MERTZON
CITY_ID,1046,MIAMI
CITY_ID,1047,MIDWAY
CITY_ID,1051,MILAM
CITY_ID,1052,MILANO
CITY_ID,1053,MILDRED
CITY_ID,1054,MILES
CITY_ID,1055,MILFORD
CITY_ID,1056,MILLER'S COVE
CITY_ID,1057,MILLICAN
CITY_ID,1058,MILLSAP
CITY_ID,1059,MINGUS
CITY_ID,1060,MIRANDO CITY
CITY_ID,1061,MISSION BEND
CITY_ID,1062,MOBEETIE
CITY_ID,1064,MONTE ALTO
CITY_ID,1065,MONTGOMERY
CITY_ID,1066,MOODY
CITY_ID,1067,MOORE
CITY_ID,1068,MOORE STATION
CITY_ID,1070,MORAN
CITY_ID,1071,MORGAN
CITY_ID,1073,MORGAN'S POINT
CITY_ID,1075,MORSE
CITY_ID,1076,MORTON
CITY_ID,1077,MOULTON
CITY_ID,1078,MOUNT CALM
CITY_ID,1079,MOUNT ENTERPRISE
CITY_ID,1080,MOUNT VERNON
CITY_ID,1081,MOUNTAIN CITY
CITY_ID,1082,MUENSTER
CITY_ID,1083,MULLIN
CITY_ID,1084,MUNDAY
CITY_ID,1086,MURCHISON
CITY_ID,1088,MUSTANG RIDGE
CITY_ID,1089,NAPLES
CITY_ID,1090,NASH
CITY_ID,1091,NATALIA
CITY_ID,1092,NAVARRO
CITY_ID,1093,NAZARETH
CITY_ID,1094,NESBITT
CITY_ID,1095,NEVADA
CITY_ID,1096,NEW BERLIN
CITY_ID,1097,NEW CHAPEL HILL
CITY_ID,1098,NEW DEAL
CITY_ID,1101,NEW HOME
CITY_ID,1102,NEW HOPE
CITY_ID,1103,NEW LONDON
CITY_ID,1104,NEW SUMMERFIELD
CITY_ID,1106,NEW WAVERLY
CITY_ID,1107,NEWARK
CITY_ID,1108,NEWCASTLE
CITY_ID,1109,NEWTON
CITY_ID,1110,NEYLANDVILLE
CITY_ID,1111,NIEDERWALD
CITY_ID,1112,NIXON
CITY_ID,1113,NOME
CITY_ID,1114,NOONDAY
CITY_ID,1115,NORDHEIM
CITY_ID,1116,NORMANGEE
CITY_ID,1117,NORMANNA
CITY_ID,1119,NORTH CLEVELAND
CITY_ID,1124,NORTHLAKE
CITY_ID,1125,NOVICE
CITY_ID,1127,OAK GROVE
CITY_ID,1129,OAK POINT
CITY_ID,1130,OAK RIDGE
CITY_ID,1131,OAK TRAIL SHORES
CITY_ID,1132,OAK VALLEY
CITY_ID,1133,OAKHURST
CITY_ID,1134,OAKWOOD
CITY_ID,1135,O'BRIEN
CITY_ID,1136,O'DONNELL
CITY_ID,1137,OGLESBY
CITY_ID,1138,OILTON
CITY_ID,1139,OLD RIVER-WINFREE
CITY_ID,1141,OLMITO
CITY_ID,1142,OLMOS PARK
CITY_ID,1143,OLTON
CITY_ID,1144,OMAHA
CITY_ID,1145,ONALASKA
CITY_ID,1147,OPDYKE WEST
CITY_ID,1148,ORANGE GROVE
CITY_ID,1149,ORCHARD
CITY_ID,1150,ORE CITY
CITY_ID,1151,OVERTON
CITY_ID,1153,OYSTER CREEK
CITY_ID,1154,OZONA
CITY_ID,1155,PADUCAH
CITY_ID,1156,PAINT ROCK
CITY_ID,1158,PALM VALLEY
CITY_ID,1159,PALMER
CITY_ID,1160,PALMHURST
CITY_ID,1162,PANORAMA VILLAGE
CITY_ID,1163,PANTEGO
CITY_ID,1164,PARADISE
CITY_ID,1165,PARKER
CITY_ID,1166,PATTISON
CITY_ID,1167,PATTON VILLAGE
CITY_ID,1168,PAWNEE
CITY_ID,1169,PAYNE SPRINGS
CITY_ID,1171,PECAN GAP
CITY_ID,1173,PECAN HILL
CITY_ID,1175,PELICAN BAY
CITY_ID,1176,PENELOPE
CITY_ID,1177,PENITAS
CITY_ID,1178,PERNITAS POINT
CITY_ID,1179,PETERSBURG
CITY_ID,1180,PETROLIA
CITY_ID,1181,PETRONILA
CITY_ID,1182,PETTUS
CITY_ID,1183,PINE FOREST
CITY_ID,1184,PINE ISLAND
CITY_ID,1185,PINEHURST
CITY_ID,1186,PINELAND
CITY_ID,1188,PLAINS
CITY_ID,1189,PLEAK
CITY_ID,1190,PLEASANT VALLEY
CITY_ID,1191,PLUM GROVE
CITY_ID,1192,POINT
CITY_ID,1193,POINT BLANK
CITY_ID,1194,POINT COMFORT
CITY_ID,1195,PONDER
CITY_ID,1196,PORT MANSFIELD
CITY_ID,1197,PORTER HEIGHTS
CITY_ID,1199,POTH
CITY_ID,1200,POTOSI
CITY_ID,1201,POTTSBORO
CITY_ID,1202,POWELL
CITY_ID,1203,POYNOR
CITY_ID,1205,PROGRESO LAKES
CITY_ID,1206,PROSPER
CITY_ID,1207,PUTNAM
CITY_ID,1208,PYOTE
CITY_ID,1211,QUEMADO
CITY_ID,1212,QUINLAN
CITY_ID,1213,QUINTANA
CITY_ID,1214,QUITAQUE
CITY_ID,1215,QUITMAN
CITY_ID,1217,RALLS
CITY_ID,1223,RANCHO VIEJO
CITY_ID,1225,RANGERVILLE
CITY_ID,1226,RANKIN
CITY_ID,1227,RANSOM CANYON
CITY_ID,1229,RAVENNA
CITY_ID,1230,REALITOS
CITY_ID,1231,RED LICK
CITY_ID,1232,REDFORD
CITY_ID,1233,REDWATER
CITY_ID,1234,REDWOOD
CITY_ID,1237,REKLAW
CITY_ID,1239,RENDON
CITY_ID,1240,RENO
CITY_ID,1241,RETREAT
CITY_ID,1242,RHOME
CITY_ID,1243,RICE
CITY_ID,1244,RICHLAND
CITY_ID,1245,RICHLAND SPRINGS
CITY_ID,1246,RIESEL
CITY_ID,1247,RIO HONDO
CITY_ID,1248,RIO VISTA
CITY_ID,1249,RISING STAR
CITY_ID,1250,RIVERSIDE
CITY_ID,1251,ROARING SPRINGS
CITY_ID,1252,ROBERT LEE
CITY_ID,1253,ROBY
CITY_ID,1254,ROCHESTER
CITY_ID,1255,ROCKSPRINGS
CITY_ID,1256,ROCKY MOUND
CITY_ID,1257,ROGERS
CITY_ID,1258,ROLLINGWOOD
CITY_ID,1260,ROMAN FOREST
CITY_ID,1261,ROPESVILLE
CITY_ID,1262,ROSCOE
CITY_ID,1263,ROSE CITY
CITY_ID,1264,ROSE HILL ACRES
CITY_ID,1265,ROSEBUD
CITY_ID,1268,ROSS
CITY_ID,1269,ROSSER
CITY_ID,1270,ROTAN
CITY_ID,1271,ROUND MOUNTAIN
CITY_ID,1272,ROUND TOP
CITY_ID,1273,ROXTON
CITY_ID,1274,RULE
CITY_ID,1275,RUNAWAY BAY
CITY_ID,1276,RUNGE
CITY_ID,1277,SABINAL
CITY_ID,1278,SADLER
CITY_ID,1279,SALADO
CITY_ID,1282,SAN AUGUSTINE
CITY_ID,1283,SAN CARLOS
CITY_ID,1284,SAN ELIZARIO
CITY_ID,1285,SAN FELIPE
CITY_ID,1287,SAN ISIDRO
CITY_ID,1288,SAN LEANNA
CITY_ID,1289,SAN LEON
CITY_ID,1291,SAN PATRICIO
CITY_ID,1292,SAN PEDRO
CITY_ID,1293,SAN PERLITA
CITY_ID,1295,SANDERSON
CITY_ID,1296,SANDIA
CITY_ID,1298,SANFORD
CITY_ID,1299,SANTA ANNA
CITY_ID,1301,SANTA CRUZ
CITY_ID,1302,SANTA MARIA
CITY_ID,1303,SANTA MONICA
CITY_ID,1304,SAVOY
CITY_ID,1305,SCENIC OAKS
CITY_ID,1307,SCOTLAND
CITY_ID,1308,SCOTTSVILLE
CITY_ID,1309,SEADRIFT
CITY_ID,1310,SEAGRAVES
CITY_ID,1311,SEBASTIAN
CITY_ID,1312,SELMA
CITY_ID,1315,SEVEN OAKS
CITY_ID,1316,SEVEN POINTS
CITY_ID,1318,SHADY SHORES
CITY_ID,1319,SHALLOWATER
CITY_ID,1320,SHAMROCK
CITY_ID,1321,SHAVANO PARK
CITY_ID,1322,SHELDON
CITY_ID,1323,SHENANDOAH
CITY_ID,1324,SHEPHERD
CITY_ID,1325,SHINER
CITY_ID,1326,SHOREACRES
CITY_ID,1328,SIERRA BLANCA
CITY_ID,1330,SILVERTON
CITY_ID,1331,SIMONTON
CITY_ID,1332,SKELLYTOWN
CITY_ID,1333,SKIDMORE
CITY_ID,1334,SMILEY
CITY_ID,1335,SMYER
CITY_ID,1336,SNOOK
CITY_ID,1338,SOMERSET
CITY_ID,1339,SOMERVILLE
CITY_ID,1340,SOUR LAKE
CITY_ID,1343,SOUTH MOUNTAIN
CITY_ID,1344,SOUTH PADRE ISLAND
CITY_ID,1347,SOUTHMAYD
CITY_ID,1348,SOUTHSIDE PLACE
CITY_ID,1349,SPADE
CITY_ID,1351,SPLENDORA
CITY_ID,1352,SPOFFORD
CITY_ID,1353,SPRING
CITY_ID,1355,SPRINGLAKE
CITY_ID,1356,SPRINGTOWN
CITY_ID,1357,SPUR
CITY_ID,1358,ST. HEDWIG
CITY_ID,1361,STAGECOACH
CITY_ID,1362,STAR HARBOR
CITY_ID,1363,STERLING CITY
CITY_ID,1364,STINNETT
CITY_ID,1365,STOCKDALE
CITY_ID,1366,STONEWALL
CITY_ID,1367,STOWELL
CITY_ID,1368,STRATFORD
CITY_ID,1369,STRAWN
CITY_ID,1370,STREETMAN
CITY_ID,1371,STUDY BUTTE-TERLINGUA
CITY_ID,1372,SUDAN
CITY_ID,1373,SUN VALLEY
CITY_ID,1374,SUNDOWN
CITY_ID,1375,SUNRAY
CITY_ID,1376,SUNRISE BEACH VILLAGE
CITY_ID,1377,SUNSET
CITY_ID,1378,SUNSET VALLEY
CITY_ID,1379,SURFSIDE BEACH
CITY_ID,1381,TALCO
CITY_ID,1382,TALTY
CITY_ID,1383,TATUM
CITY_ID,1384,TEHUACANA
CITY_ID,1385,TENAHA
CITY_ID,1386,TEXHOMA
CITY_ID,1387,TEXLINE
CITY_ID,1388,VILLAGE OF THE HILLS
CITY_ID,1389,THE WOODLANDS
CITY_ID,1390,THOMPSONS
CITY_ID,1391,THORNDALE
CITY_ID,1392,THORNTON
CITY_ID,1393,THORNTONVILLE
CITY_ID,1394,THRALL
CITY_ID,1395,THREE RIVERS
CITY_ID,1396,THROCKMORTON
CITY_ID,1399,TIKI ISLAND
CITY_ID,1400,TIMBERCREEK CANYON
CITY_ID,1402,TIMPSON
CITY_ID,1403,TIOGA
CITY_ID,1404,TIRA
CITY_ID,1405,TOCO
CITY_ID,1406,TODD MISSION
CITY_ID,1407,TOLAR
CITY_ID,1408,TOM BEAN
CITY_ID,1409,TOOL
CITY_ID,1410,TORNILLO
CITY_ID,1411,TOYAH
CITY_ID,1413,TRENT
CITY_ID,1414,TRENTON
CITY_ID,1415,TRINIDAD
CITY_ID,1416,TROUP
CITY_ID,1417,TROY
CITY_ID,1418,TULETA
CITY_ID,1419,TULSITA
CITY_ID,1420,TURKEY
CITY_ID,1421,TUSCOLA
CITY_ID,1422,TYE
CITY_ID,1423,TYNAN
CITY_ID,1424,UHLAND
CITY_ID,1425,UNCERTAIN
CITY_ID,1426,UNION GROVE
CITY_ID,1427,UTOPIA
CITY_ID,1430,VALENTINE
CITY_ID,1431,VALLEY MILLS
CITY_ID,1432,VALLEY VIEW
CITY_ID,1433,VAN
CITY_ID,1434,VAN HORN
CITY_ID,1435,VAN VLECK
CITY_ID,1436,VANDERBILT
CITY_ID,1437,VEGA
CITY_ID,1438,VENUS
CITY_ID,1442,VINTON
CITY_ID,1443,WAELDER
CITY_ID,1444,WALLER
CITY_ID,1445,WALLIS
CITY_ID,1446,WALNUT SPRINGS
CITY_ID,1447,WARREN CITY
CITY_ID,1448,WASKOM
CITY_ID,1449,WEIMAR
CITY_ID,1450,WEINERT
CITY_ID,1451,WEIR
CITY_ID,1452,WELLINGTON
CITY_ID,1453,WELLMAN
CITY_ID,1454,WELLS
CITY_ID,1457,WEST ODESSA
CITY_ID,1460,WEST TAWAKONI
CITY_ID,1461,WESTBROOK
CITY_ID,1463,WESTLAKE
CITY_ID,1464,WESTMINSTER
CITY_ID,1465,WESTON
CITY_ID,1466,WESTOVER HILLS
CITY_ID,1467,WESTWAY
CITY_ID,1468,WESTWORTH VILLAGE
CITY_ID,1469,WHEELER
CITY_ID,1470,WHITE DEER
CITY_ID,1471,WHITEFACE
CITY_ID,1472,WHITEWRIGHT
CITY_ID,1473,WHITNEY
CITY_ID,1474,WICKETT
CITY_ID,1476,WILLAMAR
CITY_ID,1477,WILSON
CITY_ID,1478,WIMBERLEY
CITY_ID,1480,WINDOM
CITY_ID,1481,WINDTHORST
CITY_ID,1482,WINFIELD
CITY_ID,1483,WINK
CITY_ID,1484,WINNIE
CITY_ID,1485,WINONA
CITY_ID,1486,WIXON VALLEY
CITY_ID,1487,WOLFE CITY
CITY_ID,1488,WOLFFORTH
CITY_ID,1489,WOODBRANCH
CITY_ID,1490,WOODCREEK
CITY_ID,1491,WOODLOCH
CITY_ID,1492,WOODSBORO
CITY_ID,1493,WOODSON
CITY_ID,1494,WOODVILLE
CITY_ID,1495,WORTHAM
CITY_ID,1497,YANTIS
CITY_ID,1498,YORKTOWN
CITY_ID,1500,ZAPATA
CITY_ID,1502,ZAVALLA
CITY_ID,1503,ZUEHL
CITY_ID,1505,MANCHACA
CITY_ID,1506,NEW CANEY
CITY_ID,1508,NORTHCREST
CITY_ID,1511,SAINT JO
CITY_ID,1513,BEDIAS
CITY_ID,1514,BLEDSOE
CITY_ID,1515,BLUFF DALE
CITY_ID,1516,BRONSON
CITY_ID,1517,CAMPBELLTON
CITY_ID,1518,CASON
CITY_ID,1520,CENTER POINT
CITY_ID,1521,CHAPPELL HILL
CITY_ID,1522,CHILTON
CITY_ID,1524,CRESSON
CITY_ID,1525,DEL VALLE
CITY_ID,1527,ELLINGER
CITY_ID,1528,ELM MOTT
CITY_ID,1530,GAIL
CITY_ID,1531,GARDEN CITY
CITY_ID,1532,HOCKLEY
CITY_ID,1534,IOLA
CITY_ID,1535,KINGWOOD
CITY_ID,1536,LEMING
CITY_ID,1537,LILLIAN
CITY_ID,1538,LYONS
CITY_ID,1539,MIDFIELD
CITY_ID,1540,NEW ULM
CITY_ID,1542,D'HANIS
CITY_ID,1543,OVALO
CITY_ID,1546,PORT BOLIVAR
CITY_ID,1550,RICHARDS
CITY_ID,1551,ROANS PRAIRIE
CITY_ID,1552,ROWENA
CITY_ID,1553,SABINE PASS
CITY_ID,1554,ST. PAUL
CITY_ID,1555,SAYERS
CITY_ID,1556,SINGLETON
CITY_ID,1558,TILDEN
CITY_ID,1560,WASHBURN
CITY_ID,1561,WELCH
CITY_ID,1562,WELLBORN
CITY_ID,1565,WILDORADO
CITY_ID,1566,RURAL ANDERSON COUNTY
CITY_ID,1567,RURAL ANDREWS COUNTY
CITY_ID,1568,RURAL ANGELINA COUNTY
CITY_ID,1569,RURAL ARANSAS COUNTY
CITY_ID,1570,RURAL ARCHER COUNTY
CITY_ID,1571,RURAL ARMSTRONG COUNTY
CITY_ID,1572,RURAL ATASCOSA COUNTY
CITY_ID,1573,RURAL AUSTIN COUNTY
CITY_ID,1574,RURAL BAILEY COUNTY
CITY_ID,1575,RURAL BANDERA COUNTY
CITY_ID,1576,RURAL BASTROP COUNTY
CITY_ID,1577,RURAL BAYLOR COUNTY
CITY_ID,1578,RURAL BEE COUNTY
CITY_ID,1579,RURAL BELL COUNTY
CITY_ID,1580,RURAL BEXAR COUNTY
CITY_ID,1581,RURAL BLANCO COUNTY
CITY_ID,1582,RURAL BORDEN COUNTY
CITY_ID,1583,RURAL BOSQUE COUNTY
CITY_ID,1584,RURAL BOWIE COUNTY
CITY_ID,1585,RURAL BRAZORIA COUNTY
CITY_ID,1586,RURAL BRAZOS COUNTY
CITY_ID,1587,RURAL BREWSTER COUNTY
CITY_ID,1588,RURAL BRISCOE COUNTY
CITY_ID,1589,RURAL BROOKS COUNTY
CITY_ID,1590,RURAL BROWN COUNTY
CITY_ID,1591,RURAL BURLESON COUNTY
CITY_ID,1592,RURAL BURNET COUNTY
CITY_ID,1593,RURAL CALDWELL COUNTY
CITY_ID,1594,RURAL CALHOUN COUNTY
CITY_ID,1595,RURAL CALLAHAN COUNTY
CITY_ID,1596,RURAL CAMERON COUNTY
CITY_ID,1597,RURAL CAMP COUNTY
CITY_ID,1598,RURAL CARSON COUNTY
CITY_ID,1599,RURAL CASS COUNTY
CITY_ID,1600,RURAL CASTRO COUNTY
CITY_ID,1601,RURAL CHAMBERS COUNTY
CITY_ID,1602,RURAL CHEROKEE COUNTY
CITY_ID,1603,RURAL CHILDRESS COUNTY
CITY_ID,1604,RURAL CLAY COUNTY
CITY_ID,1605,RURAL COCHRAN COUNTY
CITY_ID,1606,RURAL COKE COUNTY
CITY_ID,1607,RURAL COLEMAN COUNTY
CITY_ID,1608,RURAL COLLIN COUNTY
CITY_ID,1609,RURAL COLLINGSWORTH COUNTY
CITY_ID,1610,RURAL COLORADO COUNTY
CITY_ID,1611,RURAL COMAL COUNTY
CITY_ID,1612,RURAL COMANCHE COUNTY
CITY_ID,1613,RURAL CONCHO COUNTY
CITY_ID,1614,RURAL COOKE COUNTY
CITY_ID,1615,RURAL CORYELL COUNTY
CITY_ID,1616,RURAL COTTLE COUNTY
CITY_ID,1617,RURAL CRANE COUNTY
CITY_ID,1618,RURAL CROCKETT COUNTY
CITY_ID,1619,RURAL CROSBY COUNTY
CITY_ID,1620,RURAL CULBERSON COUNTY
CITY_ID,1621,RURAL DALLAM COUNTY
CITY_ID,1622,RURAL DALLAS COUNTY
CITY_ID,1623,RURAL DAWSON COUNTY
CITY_ID,1624,RURAL DEAF SMITH COUNTY
CITY_ID,1625,RURAL DELTA COUNTY
CITY_ID,1626,RURAL DENTON COUNTY
CITY_ID,1627,RURAL DEWITT COUNTY
CITY_ID,1628,RURAL DICKENS COUNTY
CITY_ID,1629,RURAL DIMMIT COUNTY
CITY_ID,1630,RURAL DONLEY COUNTY
CITY_ID,1631,RURAL DUVAL COUNTY
CITY_ID,1632,RURAL EASTLAND COUNTY
CITY_ID,1633,RURAL ECTOR COUNTY
CITY_ID,1634,RURAL EDWARDS COUNTY
CITY_ID,1635,RURAL EL PASO COUNTY
CITY_ID,1636,RURAL ELLIS COUNTY
CITY_ID,1637,RURAL ERATH COUNTY
CITY_ID,1638,RURAL FALLS COUNTY
CITY_ID,1639,RURAL FANNIN COUNTY
CITY_ID,1640,RURAL FAYETTE COUNTY
CITY_ID,1641,RURAL FISHER COUNTY
CITY_ID,1642,RURAL FLOYD COUNTY
CITY_ID,1643,RURAL FOARD COUNTY
CITY_ID,1644,RURAL FORT BEND COUNTY
CITY_ID,1645,RURAL FRANKLIN COUNTY
CITY_ID,1646,RURAL FREESTONE COUNTY
CITY_ID,1647,RURAL FRIO COUNTY
CITY_ID,1648,RURAL GAINES COUNTY
CITY_ID,1649,RURAL GALVESTON COUNTY
CITY_ID,1650,RURAL GARZA COUNTY
CITY_ID,1651,RURAL GILLESPIE COUNTY
CITY_ID,1652,RURAL GLASSCOCK COUNTY
CITY_ID,1653,RURAL GOLIAD COUNTY
CITY_ID,1654,RURAL GONZALES COUNTY
CITY_ID,1655,RURAL GRAY COUNTY
CITY_ID,1656,RURAL GRAYSON COUNTY
CITY_ID,1657,RURAL GREGG COUNTY
CITY_ID,1658,RURAL GRIMES COUNTY
CITY_ID,1659,RURAL GUADALUPE COUNTY
CITY_ID,1660,RURAL HALE COUNTY
CITY_ID,1661,RURAL HALL COUNTY
CITY_ID,1662,RURAL HAMILTON COUNTY
CITY_ID,1663,RURAL HANSFORD COUNTY
CITY_ID,1664,RURAL HARDEMAN COUNTY
CITY_ID,1665,RURAL HARDIN COUNTY
CITY_ID,1666,RURAL HARRIS COUNTY
CITY_ID,1667,RURAL HARRISON COUNTY
CITY_ID,1668,RURAL HARTLEY COUNTY
CITY_ID,1669,RURAL HASKELL COUNTY
CITY_ID,1670,RURAL HAYS COUNTY
CITY_ID,1671,RURAL HEMPHILL COUNTY
CITY_ID,1672,RURAL HENDERSON COUNTY
CITY_ID,1673,RURAL HIDALGO COUNTY
CITY_ID,1674,RURAL HILL COUNTY
CITY_ID,1675,RURAL HOCKLEY COUNTY
CITY_ID,1676,RURAL HOOD COUNTY
CITY_ID,1677,RURAL HOPKINS COUNTY
CITY_ID,1678,RURAL HOUSTON COUNTY
CITY_ID,1679,RURAL HOWARD COUNTY
CITY_ID,1680,RURAL HUDSPETH COUNTY
CITY_ID,1681,RURAL HUNT COUNTY
CITY_ID,1682,RURAL HUTCHINSON COUNTY
CITY_ID,1683,RURAL IRION COUNTY
CITY_ID,1684,RURAL JACK COUNTY
CITY_ID,1685,RURAL JACKSON COUNTY
CITY_ID,1686,RURAL JASPER COUNTY
CITY_ID,1687,RURAL JEFF DAVIS COUNTY
CITY_ID,1688,RURAL JEFFERSON COUNTY
CITY_ID,1689,RURAL JIM HOGG COUNTY
CITY_ID,1690,RURAL JIM WELLS COUNTY
CITY_ID,1691,RURAL JOHNSON COUNTY
CITY_ID,1692,RURAL JONES COUNTY
CITY_ID,1693,RURAL KARNES COUNTY
CITY_ID,1694,RURAL KAUFMAN COUNTY
CITY_ID,1695,RURAL KENDALL COUNTY
CITY_ID,1696,RURAL KENEDY COUNTY
CITY_ID,1697,RURAL KENT COUNTY
CITY_ID,1698,RURAL KERR COUNTY
CITY_ID,1699,RURAL KIMBLE COUNTY
CITY_ID,1700,RURAL KING COUNTY
CITY_ID,1701,RURAL KINNEY COUNTY
CITY_ID,1702,RURAL KLEBERG COUNTY
CITY_ID,1703,RURAL KNOX COUNTY
CITY_ID,1704,RURAL LAMAR COUNTY
CITY_ID,1705,RURAL LAMB COUNTY
CITY_ID,1706,RURAL LAMPASAS COUNTY
CITY_ID,1707,RURAL LA SALLE COUNTY
CITY_ID,1708,RURAL LAVACA COUNTY
CITY_ID,1709,RURAL LEE COUNTY
CITY_ID,1710,RURAL LEON COUNTY
CITY_ID,1711,RURAL LIBERTY COUNTY
CITY_ID,1712,RURAL LIMESTONE COUNTY
CITY_ID,1713,RURAL LIPSCOMB COUNTY
CITY_ID,1714,RURAL LIVE OAK COUNTY
CITY_ID,1715,RURAL LLANO COUNTY
CITY_ID,1716,RURAL LOVING COUNTY
CITY_ID,1717,RURAL LUBBOCK COUNTY
CITY_ID,1718,RURAL LYNN COUNTY
CITY_ID,1719,RURAL MADISON COUNTY
CITY_ID,1720,RURAL MARION COUNTY
CITY_ID,1721,RURAL MARTIN COUNTY
CITY_ID,1722,RURAL MASON COUNTY
CITY_ID,1723,RURAL MATAGORDA COUNTY
CITY_ID,1724,RURAL MAVERICK COUNTY
CITY_ID,1725,RURAL MCCULLOCH COUNTY
CITY_ID,1726,RURAL MCLENNAN COUNTY
CITY_ID,1727,RURAL MCMULLEN COUNTY
CITY_ID,1728,RURAL MEDINA COUNTY
CITY_ID,1729,RURAL MENARD COUNTY
CITY_ID,1730,RURAL MIDLAND COUNTY
CITY_ID,1731,RURAL MILAM COUNTY
CITY_ID,1732,RURAL MILLS COUNTY
CITY_ID,1733,RURAL MITCHELL COUNTY
CITY_ID,1734,RURAL MONTAGUE COUNTY
CITY_ID,1735,RURAL MONTGOMERY COUNTY
CITY_ID,1736,RURAL MOORE COUNTY
CITY_ID,1737,RURAL MORRIS COUNTY
CITY_ID,1738,RURAL MOTLEY COUNTY
CITY_ID,1739,RURAL NACOGDOCHES COUNTY
CITY_ID,1740,RURAL NAVARRO COUNTY
CITY_ID,1741,RURAL NEWTON COUNTY
CITY_ID,1742,RURAL NOLAN COUNTY
CITY_ID,1743,RURAL NUECES COUNTY
CITY_ID,1744,RURAL OCHILTREE COUNTY
CITY_ID,1745,RURAL OLDHAM COUNTY
